# time totalContactTime
1262.3000 31103.5000
1263.4000 31110.1000
1264.5000 31116.7000
1265.6000 31123.3000
1266.7000 31129.9000
1267.8000 31136.5000
1268.9000 31143.1000
1270.0000 31149.7000
1271.1000 31156.3000
1272.2000 31162.9000
1273.3000 31169.5000
1274.4000 31176.1000
1275.5000 31182.7000
1276.6000 31189.3000
1277.7000 31195.9000
1278.8000 31202.5000
1279.9000 31209.1000
1281.0000 31215.7000
1282.1000 31222.3000
1283.2000 31228.9000
1284.3000 31235.5000
1285.4000 31242.1000
1286.5000 31248.7000
1287.6000 31255.3000
1288.7000 31261.9000
